Dependency=Location EPW	Dependency=Vintage FPL	Option=<1940	Option=1940s	Option=1950s	Option=1960s	Option=1970s	Option=1980s	Option=1990s	Option=2000s	Option=2010s	Total
USA_TN_Knoxville-McGhee.Tyson.AP.723260_TMY3.epw	1980-99s	0	0	0	0	0	0.439092071	0.560907929	0	0	669926.3911
USA_TN_Memphis.Intl.AP.723340_TMY3.epw	1980-99s	0	0	0	0	0	0.454095561	0.545904439	0	0	1148816.997
USA_TN_Nashville.Intl.AP.723270_TMY3.epw	1980-99s	0	0	0	0	0	0.435475077	0.564524923	0	0	1122952.036
USA_TX_Abilene.Rgnl.AP.722660_TMY3.epw	1980-99s	0	0	0	0	0	0.624189808	0.375810192	0	0	149226.7093
USA_TX_Amarillo.Intl.AP.723630_TMY3.epw	1980-99s	0	0	0	0	0	0.600947249	0.399052751	0	0	169994.827
USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw	1980-99s	0	0	0	0	0	0.495847076	0.504152924	0	0	830344.4333
USA_TX_Brownsville-South.Padre.Island.AP.722500_TMY3.epw	1980-99s	0	0	0	0	0	0.482738462	0.517261538	0	0	418855.3245
USA_TX_Corpus.Christi.Intl.AP.722510_TMY3.epw	1980-99s	0	0	0	0	0	0.526871273	0.473128727	0	0	310549.1981
USA_TX_Dallas-Fort.Worth.Intl.AP.722590_TMY3.epw	1980-99s	0	0	0	0	0	0.541350137	0.458649863	0	0	2796402.007
USA_TX_El.Paso.Intl.AP.722700_TMY3.epw	1980-99s	0	0	0	0	0	0.512387213	0.487612787	0	0	438194.926
USA_TX_Houston-Bush.Intercontinental.AP.722430_TMY3.epw	1980-99s	0	0	0	0	0	0.534854516	0.465145484	0	0	2417218.385
USA_TX_Lubbock.Intl.AP.722670_TMY3.epw	1980-99s	0	0	0	0	0	0.55117381	0.44882619	0	0	199519.1313
USA_TX_Lufkin-Angelina.Co.AP.722446_TMY3.epw	1980-99s	0	0	0	0	0	0.534646084	0.465353916	0	0	287019.697
USA_TX_Midland.Intl.AP.722650_TMY3.epw	1980-99s	0	0	0	0	0	0.658516721	0.341483279	0	0	183470.2818
USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw	1980-99s	0	0	0	0	0	0.527181659	0.472818341	0	0	184220.8648
USA_TX_San.Angelo-Mathis.AP.722630_TMY3.epw	1980-99s	0	0	0	0	0	0.609289886	0.390710114	0	0	77738.68299
USA_TX_San.Antonio.Intl.AP.722530_TMY3.epw	1980-99s	0	0	0	0	0	0.517566271	0.482433729	0	0	956015.4319
USA_TX_Victoria.Rgnl.AP.722550_TMY3.epw	1980-99s	0	0	0	0	0	0.569578312	0.430421688	0	0	125952.0526
USA_TX_Waco.Rgnl.AP.722560_TMY3.epw	1980-99s	0	0	0	0	0	0.545675364	0.454324636	0	0	342300.2481
USA_TX_Wichita.Falls.Muni.AP.723510_TMY3.epw	1980-99s	0	0	0	0	0	0.595606825	0.404393175	0	0	234575.3415
USA_UT_Cedar.City.Muni.AP.724755_TMY3.epw	1980-99s	0	0	0	0	0	0.386702669	0.613297331	0	0	116757.3481
USA_UT_Salt.Lake.City.Intl.AP.725720_TMY3.epw	1980-99s	0	0	0	0	0	0.420242067	0.579757933	0	0	836299.7731
USA_VA_Lynchburg.Rgnl.AP-Preston.Glen.Field.724100_TMY3.epw	1980-99s	0	0	0	0	0	0.453726683	0.546273317	0	0	248513.038
USA_VA_Norfolk.Intl.AP.723080_TMY3.epw	1980-99s	0	0	0	0	0	0.563067866	0.436932134	0	0	833207.7248
USA_VA_Richmond.Intl.AP.724010_TMY3.epw	1980-99s	0	0	0	0	0	0.494718674	0.505281326	0	0	705227.0528
USA_VA_Roanoke.Rgnl.AP-Woodrum.Field.724110_TMY3.epw	1980-99s	0	0	0	0	0	0.473913175	0.526086825	0	0	372960.9725
USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw	1980-99s	0	0	0	0	0	0.527665974	0.472334026	0	0	1827851.854
USA_VT_Burlington.Intl.AP.726170_TMY3.epw	1980-99s	0	0	0	0	0	0.570687772	0.429312228	0	0	332942.3647
USA_WA_Olympia.AP.727920_TMY3.epw	1980-99s	0	0	0	0	0	0.432295998	0.567704002	0	0	255000.141
USA_WA_Quillayute.State.AP.727970_TMY3.epw	1980-99s	0	0	0	0	0	0.403100844	0.596899156	0	0	90397.79743
USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY3.epw	1980-99s	0	0	0	0	0	0.484389724	0.515610276	0	0	1678366.875
USA_WA_Spokane.Intl.AP.727850_TMY3.epw	1980-99s	0	0	0	0	0	0.392490322	0.607509678	0	0	417040.4285
USA_WA_Yakima.Air.Terminal-McAllister.Field.727810_TMY3.epw	1980-99s	0	0	0	0	0	0.414787471	0.585212529	0	0	224823.5486
USA_WI_Eau.Claire.County.AP.726435_TMY3.epw	1980-99s	0	0	0	0	0	0.431650488	0.568349512	0	0	315972.0697
USA_WI_Green.Bay-Austin.Straubel.Intl.AP.726450_TMY3.epw	1980-99s	0	0	0	0	0	0.424149247	0.575850753	0	0	644218.2743
USA_WI_La.Crosse.Muni.AP.726430_TMY3.epw	1980-99s	0	0	0	0	0	0.43823923	0.56176077	0	0	167598.4185
USA_WI_Madison-Dane.County.Rgnl.AP.726410_TMY3.epw	1980-99s	0	0	0	0	0	0.398279599	0.601720401	0	0	512805.1776
USA_WI_Milwaukee-Mitchell.Intl.AP.726400_TMY3.epw	1980-99s	0	0	0	0	0	0.397584717	0.602415283	0	0	925098.358
USA_WV_Charleston-Yeager.AP.724140_TMY3.epw	1980-99s	0	0	0	0	0	0.501896686	0.498103314	0	0	365290.8357
USA_WV_Elkins-Randolph.County.AP.724170_TMY3.epw	1980-99s	0	0	0	0	0	0.520866005	0.479133995	0	0	319313.8702
USA_WV_Huntington-Tri.State.Walker.Long.Field.724250_TMY3.epw	1980-99s	0	0	0	0	0	0.464520579	0.535479421	0	0	352688.6808
USA_WY_Casper-Natrona.County.Intl.AP.725690_TMY3.epw	1980-99s	0	0	0	0	0	0.666214207	0.333785793	0	0	43507.48338
USA_WY_Cheyenne.Muni.AP.725640_TMY3.epw	1980-99s	0	0	0	0	0	0.456176663	0.543823337	0	0	72531.69974
USA_WY_Green.River-Greater.Green.River.Intergalactic.Spaceport.725744_TMY3.epw	1980-99s	0	0	0	0	0	0.624352499	0.375647501	0	0	52096.00084
USA_WY_Lander-Hunt.Field.725760_TMY3.epw	1980-99s	0	0	0	0	0	0.487766738	0.512233262	0	0	41651.35287
USA_WY_Sheridan.County.AP.726660_TMY3.epw	1980-99s	0	0	0	0	0	0.594067726	0.405932274	0	0	49864.43178
USA_AL_Birmingham.Muni.AP.722280_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	718615.5032
USA_AL_Huntsville.Intl.AP-Jones.Field.723230_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	560362.5616
USA_AL_Mobile-Rgnl.AP.722230_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	813853.1705
USA_AL_Montgomery-Dannelly.Field.722260_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	429625.9272
USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	351789.8623
USA_AR_Little.Rock-Adams.Field.723403_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	643952.2791
USA_AZ_Flagstaff-Pulliam.AP.723755_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	159063.4879
USA_AZ_Phoenix-Sky.Harbor.Intl.AP.722780_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	1806022.958
USA_AZ_Prescott-Love.Field.723723_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	159347.0742
USA_AZ_Tucson.Intl.AP.722740_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	541526.3515
USA_CA_Arcata.AP.725945_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	182752.1311
USA_CA_Bakersfield-Meadows.Field.723840_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	321702.4125
USA_CA_Barstow.Daggett.AP.723815_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	666873.9619
USA_CA_Fresno.Air.Terminal.723890_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	637167.1927
USA_CA_Long.Beach-Daugherty.Field.722970_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	2951871.708
USA_CA_Los.Angeles.Intl.AP.722950_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	2493298.723
USA_CA_Sacramento.Exec.AP.724830_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	1790891.037
USA_CA_San.Diego-Lindbergh.Field.722900_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	1461594.383
USA_CA_San.Francisco.Intl.AP.724940_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	2805576.074
USA_CA_Santa.Maria.Public.AP.723940_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	263828.7434
USA_CO_Alamosa.Muni.AP.724620_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	130976.556
USA_CO_Boulder-Broomfield-Jefferson.County.AP.724699_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	1294339.97
USA_CO_Colorado.Springs-Peterson.Field.724660_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	433876.2049
USA_CO_Eagle.County.Rgnl.AP.724675_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	150011.7246
USA_CO_Grand.Junction-Walker.Field.724760_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	132162.4594
USA_CO_Pueblo.Mem.AP.724640_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	94213.2465
USA_CT_Bridgeport-Sikorsky.Mem.AP.725040_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	1323820.282
USA_CT_Hartford-Bradley.Intl.AP.725080_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	981130.5502
USA_DE_Wilmington-New.Castle.County.AP.724089_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	566094.3047
USA_FL_Daytona.Beach.Intl.AP.722056_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	585421.1152
USA_FL_Jacksonville.Intl.AP.722060_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	857016.3479
USA_FL_Key.West.Intl.AP.722010_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	36350.18984
USA_FL_Miami.Intl.AP.722020_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	2047602.288
USA_FL_Orlando.Intl.AP.722050_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	3534843.094
USA_FL_Tallahassee.Rgnl.AP.722140_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	572005.0802
USA_FL_West.Palm.Beach.Intl.AP.722030_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	1315850.91
USA_GA_Athens-Ben.Epps.AP.723110_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	428179.681
USA_GA_Atlanta-Hartsfield-Jackson.Intl.AP.722190_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	2105819.912
USA_GA_Augusta-Bush-Field.722180_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	299295.1133
USA_GA_Columbus.Metro.AP.722255_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	328507.5935
USA_GA_Macon-Middle.Georgia.Rgnl.AP.722170_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	420425.7727
USA_GA_Savannah.Intl.AP.722070_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	372178.2909
USA_IA_Des.Moines.Intl.AP.725460_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	422079.2642
USA_IA_Mason.City.Muni.AP.725485_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	153387.7366
USA_IA_Sioux.City-Sioux.Gateway.AP.725570_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	114392.3734
USA_IA_Waterloo.Muni.AP.725480_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	290553.0119
USA_ID_Boise.Air.Terminal.726810_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	311523.6732
USA_ID_Pocatello.Muni.AP.725780_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	222651.1389
USA_IL_Chicago-OHare.Intl.AP.725300_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	3627870.613
USA_IL_Moline-Quad.City.Intl.AP.725440_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	416916.8254
USA_IL_Peoria-Greater.Peoria.AP.725320_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	428352.4351
USA_IL_Rockford-Greater.Rockford.AP.725430_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	378414.0223
USA_IL_Springfield-Capital.AP.724390_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	365628.7598
USA_IN_Evansville.Rgnl.AP.724320_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	624021.9414
USA_IN_Fort.Wayne.Intl.AP.725330_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	485560.6012
USA_IN_Indianapolis.Intl.AP.724380_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	1258827.337
USA_IN_South.Bend-Michiana.Rgnl.AP.725350_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	542913.0777
USA_KS_Dodge.City.Rgnl.AP.724510_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	128787.3239
USA_KS_Goodland-Renner.Field.724650_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	39580.044
USA_KS_Topeka-Phillip.Billard.Muni.AP.724560_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	299832.1458
USA_KS_Wichita-Mid.Continent.AP.724500_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	429622.3581
USA_KY_Cincinnati-Northern.Kentucky.AP.724210_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	952041.6089
USA_KY_Lexington-Bluegrass.AP.724220_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	526865.239
USA_KY_Louisville-Standiford.Field.724230_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	729918.9184
USA_LA_Baton.Rouge-Ryan.AP.722317_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	685256.8795
USA_LA_Lake.Charles.Rgnl.AP.722400_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	211997.3813
USA_LA_New.Orleans.Intl.AP.722310_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	764994.9716
USA_LA_Shreveport.Rgnl.AP.722480_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	668880.9174
USA_MA_Boston-Logan.Intl.AP.725090_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	1718205.359
USA_MA_Worcester.Rgnl.AP.725095_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	461346.3706
USA_MD_Baltimore-Washington.Intl.AP.724060_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	1797482.646
USA_ME_Caribou.Muni.AP.727120_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	71179.09611
USA_ME_Portland.Intl.Jetport.726060_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	662298.4625
USA_MI_Alpena.County.Rgnl.AP.726390_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	88905.7113
USA_MI_Detroit.Metro.AP.725370_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	1752209.7
USA_MI_Flint-Bishop.Intl.AP.726370_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	759848.1982
USA_MI_Grand.Rapids-Kent.County.Intl.AP.726350_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	533267.9018
USA_MI_Houghton-Lake.Roscommon.County.AP.726380_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	212603.4268
USA_MI_Lansing-Capital.City.AP.725390_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	374992.7713
USA_MI_Muskegon.County.AP.726360_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	221787.6301
USA_MI_Sault.Ste.Marie-Sanderson.Field.727340_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	57579.44876
USA_MI_Traverse.City-Cherry.Capital.AP.726387_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	188297.1656
USA_MN_Duluth.Intl.AP.727450_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	309388.5401
USA_MN_International.Falls.Intl.AP.727470_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	55826.94261
USA_MN_Minneapolis-St.Paul.Intl.AP.726580_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	1372354.533
USA_MN_Rochester.Intl.AP.726440_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	135664.4317
USA_MN_St.Cloud.Muni.AP.726550_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	414185.1672
USA_MO_Columbia.Rgnl.AP.724450_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	433559.4323
USA_MO_Kansas.City.Intl.AP.724460_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	982974.1733
USA_MO_Springfield.Rgnl.AP.724400_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	684263.7004
USA_MO_St.Louis-Lambert.Intl.AP.724340_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	1436044.687
USA_MS_Jackson.Intl.AP.722350_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	437812.8639
USA_MS_Meridian-Key.Field.722340_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	264854.268
USA_MT_Billings-Logan.Intl.AP.726770_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	95912.51631
USA_MT_Cut.Bank.Muni.AP.727796_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	12417.11721
USA_MT_Glasgow.Intl.AP.727680_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	22661.77331
USA_MT_Great.Falls.Intl.AP.727750_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	44166.78551
USA_MT_Helena.Rgnl.AP.727720_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	118911.9228
USA_MT_Kalispell-Glacier.Park.Intl.AP.727790_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	68968.63624
USA_MT_Lewistown.Muni.AP.726776_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	22728.75565
USA_MT_Miles.City.Muni.AP.742300_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	23396.45211
USA_MT_Missoula.Intl.AP.727730_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	99566.28006
USA_NC_Asheville.Rgnl.AP.723150_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	380565.084
USA_NC_Cape.Hatteras.723040_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	98952.36303
USA_NC_Charlotte-Douglas.Intl.AP.723140_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	1162565.946
USA_NC_Greensboro-Piedmont.Triad.Intl.AP.723170_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	786236.2619
USA_NC_Raleigh-Durham.Intl.AP.723060_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	1210086.655
USA_NC_Wilmington.Intl.AP.723013_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	830768.3132
USA_ND_Bismarck.Muni.AP.727640_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	94999.89823
USA_ND_Fargo-Hector.Intl.AP.727530_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	261695.4443
USA_ND_Minot.Intl.AP.727676_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	86511.35031
USA_NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	136345.6141
USA_NE_Norfolk-Karl.Stefan.Mem.AP.725560_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	77170.49713
USA_NE_North.Platte.Rgnl.AP.725620_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	62453.05678
USA_NE_Omaha-Eppley.Airfield.725500_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	595693.0512
USA_NE_Scottsbluff-W.B.Heilig.Field.725660_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	63409.43317
USA_NH_Concord.Muni.AP.726050_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	555524.6635
USA_NJ_Atlantic.City.Intl.AP.724070_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	598709.334
USA_NJ_Newark.Intl.AP.725020_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	3111443.134
USA_NM_Albuquerque.Intl.AP.723650_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	580551.5928
USA_NM_Tucumcari.AP.723676_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	72635.91178
USA_NV_Elko.Muni.AP.725825_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	20991.06802
USA_NV_Ely-Yelland.Field.724860_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	6412.163939
USA_NV_Las.Vegas-McCarran.Intl.AP.723860_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	941894.8034
USA_NV_Reno-Tahoe.Intl.AP.724880_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	371320.1198
USA_NV_Tonopah.AP.724855_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	9925.772557
USA_NV_Winnemucca.Muni.AP.725830_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	12507.14758
USA_NY_Albany.County.AP.725180_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	756518.4302
USA_NY_Binghamton-Edwin.A.Link.Field.725150_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	386203.4579
USA_NY_Buffalo-Greater.Buffalo.Intl.AP.725280_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	569958.3301
USA_NY_Massena.AP.726223_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	83073.16293
USA_NY_New.York-J.F.Kennedy.Intl.AP.744860_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	3628647.174
USA_NY_Rochester-Greater.Rochester.Intl.AP.725290_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	488148.0686
USA_NY_Syracuse-Hancock.Intl.AP.725190_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	546671.2871
USA_OH_Akron.Canton.Rgnl.AP.725210_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	555779.27
USA_OH_Cleveland-Hopkins.Intl.AP.725240_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	1004164.306
USA_OH_Columbus-Port.Columbus.Intl.AP.724280_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	985512.945
USA_OH_Dayton.Intl.AP.724290_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	734361.7652
USA_OH_Mansfield-Lahm.Muni.AP.725246_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	188739.6871
USA_OH_Toledo.Express.AP.725360_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	512178.47
USA_OH_Youngstown.Rgnl.AP.725250_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	401060.7403
USA_OK_Oklahoma.City-Will.Rogers.World.AP.723530_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	741561.1691
USA_OK_Tulsa.Intl.AP.723560_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	628978.5499
USA_OR_Astoria.Rgnl.AP.727910_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	64812.86062
USA_OR_Burns.Muni.AP.726830_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	16431.71391
USA_OR_Eugene-Mahlon.Sweet.AP.726930_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	183747.0853
USA_OR_Medford-Rogue.Valley.Intl.AP.725970_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	209196.3851
USA_OR_North.Bend.Muni.AP.726917_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	73192.31214
USA_OR_Pendleton-Eastern.Oregon.Rgnl.AP.726880_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	181217.3212
USA_OR_Portland.Intl.AP.726980_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	921975.1038
USA_OR_Redmond-Roberts.Field.726835_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	106333.1438
USA_OR_Salem-McNary.Field.726940_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	294567.4062
USA_PA_Allentown-Lehigh.Valley.Intl.AP.725170_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	835991.961
USA_PA_Bradford.Rgnl.AP.725266_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	277869.6949
USA_PA_Erie.Intl.AP.725260_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	205201.566
USA_PA_Harrisburg-Capital.City.AP.725118_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	841069.3337
USA_PA_Philadelphia.Intl.AP.724080_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	1971557.162
USA_PA_Pittsburgh.Intl.AP.725200_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	1515213.208
USA_PA_Wilkes-Barre-Scranton.Intl.AP.725130_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	494411.2029
USA_PA_Williamsport.Rgnl.AP.725140_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	283975.4475
USA_RI_Providence-T.F.Green.State.AP.725070_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	961348.8755
USA_SC_Charleston.Intl.AP.722080_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	441983.064
USA_SC_Columbia.Metro.AP.723100_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	571576.4637
USA_SC_Greer.Greenville-Spartanburg.AP.723120_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	589848.4092
USA_SD_Huron.Rgnl.AP.726540_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	82927.19164
USA_SD_Pierre.Muni.AP.726686_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	37332.86969
USA_SD_Rapid.City.Rgnl.AP.726620_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	95682.63658
USA_SD_Sioux.Falls-Foss.Field.726510_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	223310.1028
USA_TN_Bristol-TriCities.Rgnl.AP.723183_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	609060.8523
USA_TN_Chattanooga-Lovell.Field.AP.723240_TMY3.epw	2000-09s	0	0	0	0	0	0	0	1	0	599620.9003
