,,,,Air Leakage,Air Leakage,Air Leakage,Air Leakage,Air Leakage,Air Leakage,Air Leakage,Air Leakage,Air Leakage,Air Leakage,Air Leakage,Air Leakage,,,,,,,,,,,,,,,,,,,,,,,
Location,Vintage,Size,Stories,25 ACH50,20 ACH50,15 ACH50,10 ACH50,8 ACH50,7 ACH50,6 ACH50,5 ACH50,4 ACH50,3 ACH50,2 ACH50,1 ACH50,Check Sum,Source,,,From python code (EstimateACH50.py):,,,,,,,25,20,15,10,8,7,6,5,4,3,2,1
CR04,1990s,0-1499,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 4,1990s,0-1499,1,8.4973762095,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR04,1990s,0-1499,2,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 4,1990s,0-1499,2,8.06771972536,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR04,1990s,0-1499,3+,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 4,1990s,0-1499,3+,8.3502288695,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR04,1990s,1500-2499,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 4,1990s,1500-2499,1,7.00430832416,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR04,1990s,1500-2499,2,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 4,1990s,1500-2499,2,6.650146473,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR04,1990s,1500-2499,3+,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 4,1990s,1500-2499,3+,6.88301613785,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR04,1990s,2500-3499,1,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 4,1990s,2500-3499,1,5.77358632717,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR04,1990s,2500-3499,2,0,0,0,0,0,0,0,1,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 4,1990s,2500-3499,2,5.48165400111,5,,0,0,0,0,0,0,0,1,0,0,0,0
CR04,1990s,2500-3499,3+,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 4,1990s,2500-3499,3+,5.673606304,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR04,1990s,3500-4499,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 4,1990s,3500-4499,1,4.75911361044,5,,0,0,0,0,0,0,0,1,0,0,0,0
CR04,1990s,3500-4499,2,0,0,0,0,0,0,0,1,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 4,1990s,3500-4499,2,4.51847650423,5,,0,0,0,0,0,0,0,1,0,0,0,0
CR04,1990s,3500-4499,3+,0,0,0,0,0,0,0,1,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 4,1990s,3500-4499,3+,4.67670100551,5,,0,0,0,0,0,0,0,1,0,0,0,0
CR04,1990s,4500+,1,0,0,0,0,0,0,0,0,1,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 4,1990s,4500+,1,3.92289316789,4,,0,0,0,0,0,0,0,0,1,0,0,0
CR04,1990s,4500+,2,0,0,0,0,0,0,0,0,1,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 4,1990s,4500+,2,3.72453823519,4,,0,0,0,0,0,0,0,0,1,0,0,0
CR04,1990s,4500+,3+,0,0,0,0,0,0,0,0,1,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 4,1990s,4500+,3+,3.85496122272,4,,0,0,0,0,0,0,0,0,1,0,0,0
CR04,2000s,0-1499,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 4,2000s,0-1499,1,7.36513540452,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR04,2000s,0-1499,2,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 4,2000s,0-1499,2,6.99272889867,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR04,2000s,0-1499,3+,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 4,2000s,0-1499,3+,7.23759484885,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR04,2000s,1500-2499,1,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 4,2000s,1500-2499,1,6.07101273977,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR04,2000s,1500-2499,2,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 4,2000s,1500-2499,2,5.76404151423,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR04,2000s,1500-2499,3+,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 4,2000s,1500-2499,3+,5.96588224375,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR04,2000s,2500-3499,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 4,2000s,2500-3499,1,5.00427944119,5,,0,0,0,0,0,0,0,1,0,0,0,0
CR04,2000s,2500-3499,2,0,0,0,0,0,0,0,1,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 4,2000s,2500-3499,2,4.75124590974,5,,0,0,0,0,0,0,0,1,0,0,0,0
CR04,2000s,2500-3499,3+,0,0,0,0,0,0,0,1,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 4,2000s,2500-3499,3+,4.9176213493,5,,0,0,0,0,0,0,0,1,0,0,0,0
CR04,2000s,3500-4499,1,0,0,0,0,0,0,0,0,1,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 4,2000s,3500-4499,1,4.12498108618,4,,0,0,0,0,0,0,0,0,1,0,0,0
CR04,2000s,3500-4499,2,0,0,0,0,0,0,0,0,1,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 4,2000s,3500-4499,2,3.91640789525,4,,0,0,0,0,0,0,0,0,1,0,0,0
CR04,2000s,3500-4499,3+,0,0,0,0,0,0,0,0,1,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 4,2000s,3500-4499,3+,4.05354962553,4,,0,0,0,0,0,0,0,0,1,0,0,0
CR04,2000s,4500+,1,0,0,0,0,0,0,0,0,0,1,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 4,2000s,4500+,1,3.40018361511,3,,0,0,0,0,0,0,0,0,0,1,0,0
CR04,2000s,4500+,2,0,0,0,0,0,0,0,0,0,1,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 4,2000s,4500+,2,3.22825867011,3,,0,0,0,0,0,0,0,0,0,1,0,0
CR04,2000s,4500+,3+,0,0,0,0,0,0,0,0,0,1,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 4,2000s,4500+,3+,3.34130332523,3,,0,0,0,0,0,0,0,0,0,1,0,0
CR05,pre-1950,0-1499,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,< 1950s,0-1499,1,16.5230674956,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR05,pre-1950,0-1499,2,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,< 1950s,0-1499,2,15.6876045348,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR05,pre-1950,0-1499,3+,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,< 1950s,0-1499,3+,16.2369408877,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR05,pre-1950,1500-2499,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,< 1950s,1500-2499,1,13.6198111449,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR05,pre-1950,1500-2499,2,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,< 1950s,1500-2499,2,12.9311467823,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR05,pre-1950,1500-2499,3+,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,< 1950s,1500-2499,3+,13.3839596383,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR05,pre-1950,2500-3499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,< 1950s,2500-3499,1,11.2266838873,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR05,pre-1950,2500-3499,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,< 1950s,2500-3499,2,10.6590242464,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR05,pre-1950,2500-3499,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,< 1950s,2500-3499,3+,11.0322736799,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR05,pre-1950,3500-4499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,< 1950s,3500-4499,1,9.25405130547,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR05,pre-1950,3500-4499,2,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,< 1950s,3500-4499,2,8.78613473335,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR05,pre-1950,3500-4499,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,< 1950s,3500-4499,3+,9.09380077634,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR05,pre-1950,4500+,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,< 1950s,4500+,1,7.62802858118,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR05,pre-1950,4500+,2,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,< 1950s,4500+,2,7.24232929469,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR05,pre-1950,4500+,3+,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,< 1950s,4500+,3+,7.49593555771,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR05,1950s,0-1499,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1950s,0-1499,1,16.5230674956,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR05,1950s,0-1499,2,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1950s,0-1499,2,15.6876045348,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR05,1950s,0-1499,3+,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1950s,0-1499,3+,16.2369408877,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR05,1950s,1500-2499,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1950s,1500-2499,1,13.6198111449,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR05,1950s,1500-2499,2,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1950s,1500-2499,2,12.9311467823,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR05,1950s,1500-2499,3+,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1950s,1500-2499,3+,13.3839596383,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR05,1950s,2500-3499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1950s,2500-3499,1,11.2266838873,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR05,1950s,2500-3499,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1950s,2500-3499,2,10.6590242464,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR05,1950s,2500-3499,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1950s,2500-3499,3+,11.0322736799,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR05,1950s,3500-4499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1950s,3500-4499,1,9.25405130547,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR05,1950s,3500-4499,2,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1950s,3500-4499,2,8.78613473335,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR05,1950s,3500-4499,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1950s,3500-4499,3+,9.09380077634,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR05,1950s,4500+,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1950s,4500+,1,7.62802858118,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR05,1950s,4500+,2,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1950s,4500+,2,7.24232929469,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR05,1950s,4500+,3+,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1950s,4500+,3+,7.49593555771,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR05,1960s,1500-2499,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1960s,0-499,1,15.1556505287,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR05,1960s,0-1499,2,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1960s,0-1499,2,13.0641374964,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR05,1960s,0-1499,3+,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1960s,0-1499,3+,13.5216073179,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR05,1960s,1500-2499,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1960s,1500-2499,1,11.3421450086,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR05,1960s,1500-2499,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1960s,1500-2499,2,10.7686472574,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR05,1960s,2500-3499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1960s,1500-2499,3+,11.1457353844,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR05,1960s,2500-3499,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1960s,2500-3499,1,9.34922483587,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR05,1960s,2500-3499,3+,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1960s,2500-3499,2,8.87649596364,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR05,1960s,3500-4499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1960s,2500-3499,3+,9.18732620602,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR05,1960s,3500-4499,2,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1960s,3500-4499,1,7.70647923875,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR05,1960s,3500-4499,3+,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1960s,3500-4499,2,7.31681321795,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR05,1960s,4500+,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1960s,3500-4499,3+,7.57302770115,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR05,1960s,4500+,2,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1960s,4500+,1,6.35237929346,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR05,1960s,4500+,3+,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1960s,4500+,2,6.03118120998,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR05,1960s,0-1499,1,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1960s,4500+,3+,6.24237642992,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR05,1970s,0-1499,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1970s,0-1499,1,13.5009146447,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR05,1970s,0-1499,2,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1970s,0-1499,2,12.8182620969,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR05,1970s,0-1499,3+,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1970s,0-1499,3+,13.2671220447,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR05,1970s,1500-2499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1970s,1500-2499,1,11.128678606,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR05,1970s,1500-2499,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1970s,1500-2499,2,10.5659744483,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR05,1970s,1500-2499,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1970s,1500-2499,3+,10.9359655362,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR05,1970s,2500-3499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1970s,2500-3499,1,9.17326646192,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR05,1970s,2500-3499,2,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1970s,2500-3499,2,8.70943464856,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR05,1970s,2500-3499,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1970s,2500-3499,3+,9.01441486754,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR05,1970s,3500-4499,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1970s,3500-4499,1,7.56143838461,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR05,1970s,3500-4499,2,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1970s,3500-4499,2,7.17910612684,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR05,1970s,3500-4499,3+,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1970s,3500-4499,3+,7.43049849006,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR05,1970s,4500+,1,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1970s,4500+,1,6.23282346388,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR05,1970s,4500+,2,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1970s,4500+,2,5.91767053318,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR05,1970s,4500+,3+,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1970s,4500+,3+,6.12489092438,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR05,1980s,0-1499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1980s,0-1499,1,11.0315288788,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR05,1980s,0-1499,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1980s,0-1499,2,10.4737369444,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR05,1980s,0-1499,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1980s,0-1499,3+,10.8404981311,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR05,1980s,1500-2499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1980s,1500-2499,1,9.09318684366,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR05,1980s,1500-2499,2,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1980s,1500-2499,2,8.63340413044,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR05,1980s,1500-2499,3+,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1980s,1500-2499,3+,8.93572197178,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR05,1980s,2500-3499,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1980s,2500-3499,1,7.4954294987,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR05,1980s,2500-3499,2,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1980s,2500-3499,2,7.11643487658,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR05,1980s,2500-3499,3+,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1980s,2500-3499,3+,7.36563266663,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR05,1980s,3500-4499,1,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1980s,3500-4499,1,6.17841295202,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR05,1980s,3500-4499,2,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1980s,3500-4499,2,5.8660112034,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR05,1980s,3500-4499,3+,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1980s,3500-4499,3+,6.07142262831,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR05,1980s,4500+,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1980s,4500+,1,5.0928084391,5,,0,0,0,0,0,0,0,1,0,0,0,0
CR05,1980s,4500+,2,0,0,0,0,0,0,0,1,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1980s,4500+,2,4.83529857789,5,,0,0,0,0,0,0,0,1,0,0,0,0
CR05,1980s,4500+,3+,0,0,0,0,0,0,0,1,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 5,1980s,4500+,3+,5.00461730851,5,,0,0,0,0,0,0,0,1,0,0,0,0
