Dependency=Geometry Building Type RECS	Dependency=Geometry Floor Area Bin	Dependency=Geometry Foundation Type	Dependency=Geometry Stories Low Rise	Dependency=Vintage	Option=1 Car	Option=2 Car	Option=3 Car	Option=None
Multi-Family with 5+ Units	1500-2499	Slab	4+	1980s	0	0	0	1
Multi-Family with 5+ Units	2500-3999	Slab	1	1980s	0	0	0	1
Multi-Family with 5+ Units	2500-3999	Slab	2	1980s	0	0	0	1
Multi-Family with 5+ Units	2500-3999	Slab	3	1980s	0	0	0	1
Multi-Family with 5+ Units	2500-3999	Slab	4+	1980s	0	0	0	1
Multi-Family with 5+ Units	4000+	Slab	1	1980s	0	0	0	1
Multi-Family with 5+ Units	4000+	Slab	2	1980s	0	0	0	1
Multi-Family with 5+ Units	4000+	Slab	3	1980s	0	0	0	1
Multi-Family with 5+ Units	4000+	Slab	4+	1980s	0	0	0	1
Multi-Family with 5+ Units	0-1499	Slab	1	1990s	0	0	0	1
Multi-Family with 5+ Units	0-1499	Slab	2	1990s	0	0	0	1
Multi-Family with 5+ Units	0-1499	Slab	3	1990s	0	0	0	1
Multi-Family with 5+ Units	0-1499	Slab	4+	1990s	0	0	0	1
Multi-Family with 5+ Units	1500-2499	Slab	1	1990s	0	0	0	1
Multi-Family with 5+ Units	1500-2499	Slab	2	1990s	0	0	0	1
Multi-Family with 5+ Units	1500-2499	Slab	3	1990s	0	0	0	1
Multi-Family with 5+ Units	1500-2499	Slab	4+	1990s	0	0	0	1
Multi-Family with 5+ Units	2500-3999	Slab	1	1990s	0	0	0	1
Multi-Family with 5+ Units	2500-3999	Slab	2	1990s	0	0	0	1
Multi-Family with 5+ Units	2500-3999	Slab	3	1990s	0	0	0	1
Multi-Family with 5+ Units	2500-3999	Slab	4+	1990s	0	0	0	1
Multi-Family with 5+ Units	4000+	Slab	1	1990s	0	0	0	1
Multi-Family with 5+ Units	4000+	Slab	2	1990s	0	0	0	1
Multi-Family with 5+ Units	4000+	Slab	3	1990s	0	0	0	1
Multi-Family with 5+ Units	4000+	Slab	4+	1990s	0	0	0	1
Multi-Family with 5+ Units	0-1499	Slab	1	2000s	0	0	0	1
Multi-Family with 5+ Units	0-1499	Slab	2	2000s	0	0	0	1
Multi-Family with 5+ Units	0-1499	Slab	3	2000s	0	0	0	1
Multi-Family with 5+ Units	0-1499	Slab	4+	2000s	0	0	0	1
Multi-Family with 5+ Units	1500-2499	Slab	1	2000s	0	0	0	1
Multi-Family with 5+ Units	1500-2499	Slab	2	2000s	0	0	0	1
Multi-Family with 5+ Units	1500-2499	Slab	3	2000s	0	0	0	1
Multi-Family with 5+ Units	1500-2499	Slab	4+	2000s	0	0	0	1
Multi-Family with 5+ Units	2500-3999	Slab	1	2000s	0	0	0	1
Multi-Family with 5+ Units	2500-3999	Slab	2	2000s	0	0	0	1
Multi-Family with 5+ Units	2500-3999	Slab	3	2000s	0	0	0	1
Multi-Family with 5+ Units	2500-3999	Slab	4+	2000s	0	0	0	1
Multi-Family with 5+ Units	4000+	Slab	1	2000s	0	0	0	1
Multi-Family with 5+ Units	4000+	Slab	2	2000s	0	0	0	1
Multi-Family with 5+ Units	4000+	Slab	3	2000s	0	0	0	1
Multi-Family with 5+ Units	4000+	Slab	4+	2000s	0	0	0	1
Multi-Family with 5+ Units	0-1499	Slab	1	2010s	0	0	0	1
Multi-Family with 5+ Units	0-1499	Slab	2	2010s	0	0	0	1
Multi-Family with 5+ Units	0-1499	Slab	3	2010s	0	0	0	1
Multi-Family with 5+ Units	0-1499	Slab	4+	2010s	0	0	0	1
Multi-Family with 5+ Units	1500-2499	Slab	1	2010s	0	0	0	1
Multi-Family with 5+ Units	1500-2499	Slab	2	2010s	0	0	0	1
Multi-Family with 5+ Units	1500-2499	Slab	3	2010s	0	0	0	1
Multi-Family with 5+ Units	1500-2499	Slab	4+	2010s	0	0	0	1
Multi-Family with 5+ Units	2500-3999	Slab	1	2010s	0	0	0	1
Multi-Family with 5+ Units	2500-3999	Slab	2	2010s	0	0	0	1
Multi-Family with 5+ Units	2500-3999	Slab	3	2010s	0	0	0	1
Multi-Family with 5+ Units	2500-3999	Slab	4+	2010s	0	0	0	1
Multi-Family with 5+ Units	4000+	Slab	1	2010s	0	0	0	1
Multi-Family with 5+ Units	4000+	Slab	2	2010s	0	0	0	1
Multi-Family with 5+ Units	4000+	Slab	3	2010s	0	0	0	1
Multi-Family with 5+ Units	4000+	Slab	4+	2010s	0	0	0	1
Multi-Family with 5+ Units	0-1499	Slab	1	<1940	0	0	0	1
Multi-Family with 5+ Units	0-1499	Slab	2	<1940	0	0	0	1
Multi-Family with 5+ Units	0-1499	Slab	3	<1940	0	0	0	1
Multi-Family with 5+ Units	0-1499	Slab	4+	<1940	0	0	0	1
Multi-Family with 5+ Units	1500-2499	Slab	1	<1940	0	0	0	1
Multi-Family with 5+ Units	1500-2499	Slab	2	<1940	0	0	0	1
Multi-Family with 5+ Units	1500-2499	Slab	3	<1940	0	0	0	1
Multi-Family with 5+ Units	1500-2499	Slab	4+	<1940	0	0	0	1
Multi-Family with 5+ Units	2500-3999	Slab	1	<1940	0	0	0	1
Multi-Family with 5+ Units	2500-3999	Slab	2	<1940	0	0	0	1
Multi-Family with 5+ Units	2500-3999	Slab	3	<1940	0	0	0	1
Multi-Family with 5+ Units	2500-3999	Slab	4+	<1940	0	0	0	1
Multi-Family with 5+ Units	4000+	Slab	1	<1940	0	0	0	1
Multi-Family with 5+ Units	4000+	Slab	2	<1940	0	0	0	1
Multi-Family with 5+ Units	4000+	Slab	3	<1940	0	0	0	1
Multi-Family with 5+ Units	4000+	Slab	4+	<1940	0	0	0	1
Single-Family Attached	0-1499	Slab	1	1940s	0	0	0	1
Single-Family Attached	0-1499	Slab	2	1940s	0	0	0	1
Single-Family Attached	0-1499	Slab	3	1940s	0	0	0	1
Single-Family Attached	0-1499	Slab	4+	1940s	0	0	0	1
Single-Family Attached	1500-2499	Slab	1	1940s	0	0	0	1
Single-Family Attached	1500-2499	Slab	2	1940s	0	0	0	1
Single-Family Attached	1500-2499	Slab	3	1940s	0	0	0	1
Single-Family Attached	1500-2499	Slab	4+	1940s	0	0	0	1
Single-Family Attached	2500-3999	Slab	1	1940s	0	0	0	1
Single-Family Attached	2500-3999	Slab	2	1940s	0	0	0	1
Single-Family Attached	2500-3999	Slab	3	1940s	0	0	0	1
Single-Family Attached	2500-3999	Slab	4+	1940s	0	0	0	1
Single-Family Attached	4000+	Slab	1	1940s	0	0	0	1
Single-Family Attached	4000+	Slab	2	1940s	0	0	0	1
Single-Family Attached	4000+	Slab	3	1940s	0	0	0	1
Single-Family Attached	4000+	Slab	4+	1940s	0	0	0	1
Single-Family Attached	0-1499	Slab	1	1950s	0	0	0	1
Single-Family Attached	0-1499	Slab	2	1950s	0	0	0	1
Single-Family Attached	0-1499	Slab	3	1950s	0	0	0	1
Single-Family Attached	0-1499	Slab	4+	1950s	0	0	0	1
Single-Family Attached	1500-2499	Slab	1	1950s	0	0	0	1
Single-Family Attached	1500-2499	Slab	2	1950s	0	0	0	1
Single-Family Attached	1500-2499	Slab	3	1950s	0	0	0	1
Single-Family Attached	1500-2499	Slab	4+	1950s	0	0	0	1
Single-Family Attached	2500-3999	Slab	1	1950s	0	0	0	1
Single-Family Attached	2500-3999	Slab	2	1950s	0	0	0	1
Single-Family Attached	2500-3999	Slab	3	1950s	0	0	0	1
Single-Family Attached	2500-3999	Slab	4+	1950s	0	0	0	1
Single-Family Attached	4000+	Slab	1	1950s	0	0	0	1
Single-Family Attached	4000+	Slab	2	1950s	0	0	0	1
Single-Family Attached	4000+	Slab	3	1950s	0	0	0	1
Single-Family Attached	4000+	Slab	4+	1950s	0	0	0	1
Single-Family Attached	0-1499	Slab	1	1960s	0	0	0	1
Single-Family Attached	0-1499	Slab	2	1960s	0	0	0	1
Single-Family Attached	0-1499	Slab	3	1960s	0	0	0	1
Single-Family Attached	0-1499	Slab	4+	1960s	0	0	0	1
Single-Family Attached	1500-2499	Slab	1	1960s	0	0	0	1
Single-Family Attached	1500-2499	Slab	2	1960s	0	0	0	1
Single-Family Attached	1500-2499	Slab	3	1960s	0	0	0	1
Single-Family Attached	1500-2499	Slab	4+	1960s	0	0	0	1
Single-Family Attached	2500-3999	Slab	1	1960s	0	0	0	1
Single-Family Attached	2500-3999	Slab	2	1960s	0	0	0	1
Single-Family Attached	2500-3999	Slab	3	1960s	0	0	0	1
Single-Family Attached	2500-3999	Slab	4+	1960s	0	0	0	1
Single-Family Attached	4000+	Slab	1	1960s	0	0	0	1
Single-Family Attached	4000+	Slab	2	1960s	0	0	0	1
Single-Family Attached	4000+	Slab	3	1960s	0	0	0	1
Single-Family Attached	4000+	Slab	4+	1960s	0	0	0	1
Single-Family Attached	0-1499	Slab	1	1970s	0	0	0	1
Single-Family Attached	0-1499	Slab	2	1970s	0	0	0	1
Single-Family Attached	0-1499	Slab	3	1970s	0	0	0	1
Single-Family Attached	0-1499	Slab	4+	1970s	0	0	0	1
Single-Family Attached	1500-2499	Slab	1	1970s	0	0	0	1
Single-Family Attached	1500-2499	Slab	2	1970s	0	0	0	1
Single-Family Attached	1500-2499	Slab	3	1970s	0	0	0	1
Single-Family Attached	1500-2499	Slab	4+	1970s	0	0	0	1
Single-Family Attached	2500-3999	Slab	1	1970s	0	0	0	1
Single-Family Attached	2500-3999	Slab	2	1970s	0	0	0	1
Single-Family Attached	2500-3999	Slab	3	1970s	0	0	0	1
Single-Family Attached	2500-3999	Slab	4+	1970s	0	0	0	1
Single-Family Attached	4000+	Slab	1	1970s	0	0	0	1
Single-Family Attached	4000+	Slab	2	1970s	0	0	0	1
Single-Family Attached	4000+	Slab	3	1970s	0	0	0	1
Single-Family Attached	4000+	Slab	4+	1970s	0	0	0	1
Single-Family Attached	0-1499	Slab	1	1980s	0	0	0	1
Single-Family Attached	0-1499	Slab	2	1980s	0	0	0	1
Single-Family Attached	0-1499	Slab	3	1980s	0	0	0	1
Single-Family Attached	0-1499	Slab	4+	1980s	0	0	0	1
Single-Family Attached	1500-2499	Slab	1	1980s	0	0	0	1
Single-Family Attached	1500-2499	Slab	2	1980s	0	0	0	1
Single-Family Attached	1500-2499	Slab	3	1980s	0	0	0	1
Single-Family Attached	1500-2499	Slab	4+	1980s	0	0	0	1
Single-Family Attached	2500-3999	Slab	1	1980s	0	0	0	1
Single-Family Attached	2500-3999	Slab	2	1980s	0	0	0	1
Single-Family Attached	2500-3999	Slab	3	1980s	0	0	0	1
Single-Family Attached	2500-3999	Slab	4+	1980s	0	0	0	1
Single-Family Attached	4000+	Slab	1	1980s	0	0	0	1
Single-Family Attached	4000+	Slab	2	1980s	0	0	0	1
Single-Family Attached	4000+	Slab	3	1980s	0	0	0	1
Single-Family Attached	4000+	Slab	4+	1980s	0	0	0	1
Single-Family Attached	0-1499	Slab	1	1990s	0	0	0	1
Single-Family Attached	0-1499	Slab	2	1990s	0	0	0	1
Single-Family Attached	0-1499	Slab	3	1990s	0	0	0	1
Single-Family Attached	0-1499	Slab	4+	1990s	0	0	0	1
Single-Family Attached	1500-2499	Slab	1	1990s	0	0	0	1
Single-Family Attached	1500-2499	Slab	2	1990s	0	0	0	1
Single-Family Attached	1500-2499	Slab	3	1990s	0	0	0	1
Single-Family Attached	1500-2499	Slab	4+	1990s	0	0	0	1
Single-Family Attached	2500-3999	Slab	1	1990s	0	0	0	1
Single-Family Attached	2500-3999	Slab	2	1990s	0	0	0	1
Single-Family Attached	2500-3999	Slab	3	1990s	0	0	0	1
Single-Family Attached	2500-3999	Slab	4+	1990s	0	0	0	1
Single-Family Attached	4000+	Slab	1	1990s	0	0	0	1
Single-Family Attached	4000+	Slab	2	1990s	0	0	0	1
Single-Family Attached	4000+	Slab	3	1990s	0	0	0	1
Single-Family Attached	4000+	Slab	4+	1990s	0	0	0	1
Single-Family Attached	0-1499	Slab	1	2000s	0	0	0	1
Single-Family Attached	0-1499	Slab	2	2000s	0	0	0	1
Single-Family Attached	0-1499	Slab	3	2000s	0	0	0	1
Single-Family Attached	0-1499	Slab	4+	2000s	0	0	0	1
Single-Family Attached	1500-2499	Slab	1	2000s	0	0	0	1
Single-Family Attached	1500-2499	Slab	2	2000s	0	0	0	1
Single-Family Attached	1500-2499	Slab	3	2000s	0	0	0	1
Single-Family Attached	1500-2499	Slab	4+	2000s	0	0	0	1
Single-Family Attached	2500-3999	Slab	1	2000s	0	0	0	1
Single-Family Attached	2500-3999	Slab	2	2000s	0	0	0	1
Single-Family Attached	2500-3999	Slab	3	2000s	0	0	0	1
Single-Family Attached	2500-3999	Slab	4+	2000s	0	0	0	1
Single-Family Attached	4000+	Slab	1	2000s	0	0	0	1
Single-Family Attached	4000+	Slab	2	2000s	0	0	0	1
Single-Family Attached	4000+	Slab	3	2000s	0	0	0	1
Single-Family Attached	4000+	Slab	4+	2000s	0	0	0	1
Single-Family Attached	0-1499	Slab	1	2010s	0	0	0	1
Single-Family Attached	0-1499	Slab	2	2010s	0	0	0	1
Single-Family Attached	0-1499	Slab	3	2010s	0	0	0	1
Single-Family Attached	0-1499	Slab	4+	2010s	0	0	0	1
Single-Family Attached	1500-2499	Slab	1	2010s	0	0	0	1
Single-Family Attached	1500-2499	Slab	2	2010s	0	0	0	1
Single-Family Attached	1500-2499	Slab	3	2010s	0	0	0	1
Single-Family Attached	1500-2499	Slab	4+	2010s	0	0	0	1
Single-Family Attached	2500-3999	Slab	1	2010s	0	0	0	1
Single-Family Attached	2500-3999	Slab	2	2010s	0	0	0	1
Single-Family Attached	2500-3999	Slab	3	2010s	0	0	0	1
Single-Family Attached	2500-3999	Slab	4+	2010s	0	0	0	1
Single-Family Attached	4000+	Slab	1	2010s	0	0	0	1
Single-Family Attached	4000+	Slab	2	2010s	0	0	0	1
Single-Family Attached	4000+	Slab	3	2010s	0	0	0	1
Single-Family Attached	4000+	Slab	4+	2010s	0	0	0	1
Single-Family Attached	0-1499	Slab	1	<1940	0	0	0	1
Single-Family Attached	0-1499	Slab	2	<1940	0	0	0	1
Single-Family Attached	0-1499	Slab	3	<1940	0	0	0	1
Single-Family Attached	0-1499	Slab	4+	<1940	0	0	0	1
Single-Family Attached	1500-2499	Slab	1	<1940	0	0	0	1
Single-Family Attached	1500-2499	Slab	2	<1940	0	0	0	1
Single-Family Attached	1500-2499	Slab	3	<1940	0	0	0	1
Single-Family Attached	1500-2499	Slab	4+	<1940	0	0	0	1
Single-Family Attached	2500-3999	Slab	1	<1940	0	0	0	1
Single-Family Attached	2500-3999	Slab	2	<1940	0	0	0	1
Single-Family Attached	2500-3999	Slab	3	<1940	0	0	0	1
Single-Family Attached	2500-3999	Slab	4+	<1940	0	0	0	1
Single-Family Attached	4000+	Slab	1	<1940	0	0	0	1
Single-Family Attached	4000+	Slab	2	<1940	0	0	0	1
Single-Family Attached	4000+	Slab	3	<1940	0	0	0	1
Single-Family Attached	4000+	Slab	4+	<1940	0	0	0	1
Single-Family Detached	0-1499	Slab	1	1940s	0.196591	0	0	0.803409
Single-Family Detached	0-1499	Slab	2	1940s	0.196591	0	0	0.803409
Single-Family Detached	0-1499	Slab	3	1940s	0	0	0	1
Single-Family Detached	0-1499	Slab	4+	1940s	0	0	0	1
Single-Family Detached	1500-2499	Slab	1	1940s	0.11077	0.111944	0	0.777286
Single-Family Detached	1500-2499	Slab	2	1940s	0.11077	0.111944	0	0.777286
Single-Family Detached	1500-2499	Slab	3	1940s	0.11077	0.111944	0	0.777286
Single-Family Detached	1500-2499	Slab	4+	1940s	0	0	0	1
Single-Family Detached	2500-3999	Slab	1	1940s	0.172587	0.21513	0.012879	0.599405
Single-Family Detached	2500-3999	Slab	2	1940s	0.172587	0.21513	0.012879	0.599405
Single-Family Detached	2500-3999	Slab	3	1940s	0.172587	0.21513	0.012879	0.599405
Single-Family Detached	2500-3999	Slab	4+	1940s	0	0	0	1
Single-Family Detached	4000+	Slab	1	1940s	0.195053	0.530143	0.051523	0.223281
Single-Family Detached	4000+	Slab	2	1940s	0.195053	0.530143	0.051523	0.223281
Single-Family Detached	4000+	Slab	3	1940s	0.195053	0.530143	0.051523	0.223281
Single-Family Detached	4000+	Slab	4+	1940s	0	0	0	1
Single-Family Detached	0-1499	Slab	1	1950s	0.222291	0	0	0.777709
Single-Family Detached	0-1499	Slab	2	1950s	0.222291	0	0	0.777709
Single-Family Detached	0-1499	Slab	3	1950s	0	0	0	1
Single-Family Detached	0-1499	Slab	4+	1950s	0	0	0	1
Single-Family Detached	1500-2499	Slab	1	1950s	0.239907	0.188864	0	0.571229
Single-Family Detached	1500-2499	Slab	2	1950s	0.239907	0.188864	0	0.571229
Single-Family Detached	1500-2499	Slab	3	1950s	0.239907	0.188864	0	0.571229
Single-Family Detached	1500-2499	Slab	4+	1950s	0	0	0	1
Single-Family Detached	2500-3999	Slab	1	1950s	0.227037	0.261214	0.037333	0.474416
Single-Family Detached	2500-3999	Slab	2	1950s	0.227037	0.261214	0.037333	0.474416
Single-Family Detached	2500-3999	Slab	3	1950s	0.227037	0.261214	0.037333	0.474416
Single-Family Detached	2500-3999	Slab	4+	1950s	0	0	0	1
Single-Family Detached	4000+	Slab	1	1950s	0.129754	0.60732	0.125466	0.137459
Single-Family Detached	4000+	Slab	2	1950s	0.129754	0.60732	0.125466	0.137459
Single-Family Detached	4000+	Slab	3	1950s	0.129754	0.60732	0.125466	0.137459
Single-Family Detached	4000+	Slab	4+	1950s	0	0	0	1
Single-Family Detached	0-1499	Slab	1	1960s	0.265337	0	0	0.734663
Single-Family Detached	0-1499	Slab	2	1960s	0.265337	0	0	0.734663
Single-Family Detached	0-1499	Slab	3	1960s	0	0	0	1
Single-Family Detached	0-1499	Slab	4+	1960s	0	0	0	1
Single-Family Detached	1500-2499	Slab	1	1960s	0.201802	0.374534	0	0.423664
Single-Family Detached	1500-2499	Slab	2	1960s	0.201802	0.374534	0	0.423664
Single-Family Detached	1500-2499	Slab	3	1960s	0.201802	0.374534	0	0.423664
Single-Family Detached	1500-2499	Slab	4+	1960s	0	0	0	1
Single-Family Detached	2500-3999	Slab	1	1960s	0.161953	0.551133	0.046972	0.239942
Single-Family Detached	2500-3999	Slab	2	1960s	0.161953	0.551133	0.046972	0.239942
Single-Family Detached	2500-3999	Slab	3	1960s	0.161953	0.551133	0.046972	0.239942
Single-Family Detached	2500-3999	Slab	4+	1960s	0	0	0	1
Single-Family Detached	4000+	Slab	1	1960s	0.024774	0.633439	0.075546	0.266241
Single-Family Detached	4000+	Slab	2	1960s	0.024774	0.633439	0.075546	0.266241
Single-Family Detached	4000+	Slab	3	1960s	0.024774	0.633439	0.075546	0.266241
Single-Family Detached	4000+	Slab	4+	1960s	0	0	0	1
Single-Family Detached	0-1499	Slab	1	1970s	0.23845	0	0	0.76155
Single-Family Detached	0-1499	Slab	2	1970s	0.23845	0	0	0.76155
Single-Family Detached	0-1499	Slab	3	1970s	0	0	0	1
Single-Family Detached	0-1499	Slab	4+	1970s	0	0	0	1
Single-Family Detached	1500-2499	Slab	1	1970s	0.106728	0.524768	0	0.368504
Single-Family Detached	1500-2499	Slab	2	1970s	0.106728	0.524768	0	0.368504
Single-Family Detached	1500-2499	Slab	3	1970s	0.106728	0.524768	0	0.368504
Single-Family Detached	1500-2499	Slab	4+	1970s	0	0	0	1
Single-Family Detached	2500-3999	Slab	1	1970s	0.075678	0.687491	0.035486	0.201346
Single-Family Detached	2500-3999	Slab	2	1970s	0.075678	0.687491	0.035486	0.201346
Single-Family Detached	2500-3999	Slab	3	1970s	0.075678	0.687491	0.035486	0.201346
Single-Family Detached	2500-3999	Slab	4+	1970s	0	0	0	1
Single-Family Detached	4000+	Slab	1	1970s	0.068886	0.560453	0.208862	0.161799
Single-Family Detached	4000+	Slab	2	1970s	0.068886	0.560453	0.208862	0.161799
Single-Family Detached	4000+	Slab	3	1970s	0.068886	0.560453	0.208862	0.161799
Single-Family Detached	4000+	Slab	4+	1970s	0	0	0	1
Single-Family Detached	0-1499	Slab	1	1980s	0.216117	0	0	0.783883
Single-Family Detached	0-1499	Slab	2	1980s	0.216117	0	0	0.783883
Single-Family Detached	0-1499	Slab	3	1980s	0	0	0	1
Single-Family Detached	0-1499	Slab	4+	1980s	0	0	0	1
Single-Family Detached	1500-2499	Slab	1	1980s	0.127131	0.588891	0	0.283978
Single-Family Detached	1500-2499	Slab	2	1980s	0.127131	0.588891	0	0.283978
Single-Family Detached	1500-2499	Slab	3	1980s	0.127131	0.588891	0	0.283978
Single-Family Detached	1500-2499	Slab	4+	1980s	0	0	0	1
Single-Family Detached	2500-3999	Slab	1	1980s	0.10817	0.685353	0.085808	0.120669
Single-Family Detached	2500-3999	Slab	2	1980s	0.10817	0.685353	0.085808	0.120669
Single-Family Detached	2500-3999	Slab	3	1980s	0.10817	0.685353	0.085808	0.120669
Single-Family Detached	2500-3999	Slab	4+	1980s	0	0	0	1
Single-Family Detached	4000+	Slab	1	1980s	0.033671	0.661581	0.226548	0.0782
Single-Family Detached	4000+	Slab	2	1980s	0.033671	0.661581	0.226548	0.0782
Single-Family Detached	4000+	Slab	3	1980s	0.033671	0.661581	0.226548	0.0782
Single-Family Detached	4000+	Slab	4+	1980s	0	0	0	1
Single-Family Detached	0-1499	Slab	1	1990s	0.163762	0	0	0.836238
Single-Family Detached	0-1499	Slab	2	1990s	0.163762	0	0	0.836238
Single-Family Detached	0-1499	Slab	3	1990s	0	0	0	1
Single-Family Detached	0-1499	Slab	4+	1990s	0	0	0	1
Single-Family Detached	1500-2499	Slab	1	1990s	0.055472	0.703147	0	0.241381
Single-Family Detached	1500-2499	Slab	2	1990s	0.055472	0.703147	0	0.241381
Single-Family Detached	1500-2499	Slab	3	1990s	0.055472	0.703147	0	0.241381
Single-Family Detached	1500-2499	Slab	4+	1990s	0	0	0	1
Single-Family Detached	2500-3999	Slab	1	1990s	0.047959	0.658559	0.177539	0.115943
Single-Family Detached	2500-3999	Slab	2	1990s	0.047959	0.658559	0.177539	0.115943
Single-Family Detached	2500-3999	Slab	3	1990s	0.047959	0.658559	0.177539	0.115943
Single-Family Detached	2500-3999	Slab	4+	1990s	0	0	0	1
Single-Family Detached	4000+	Slab	1	1990s	0.00721	0.602911	0.342193	0.047687
Single-Family Detached	4000+	Slab	2	1990s	0.00721	0.602911	0.342193	0.047687
Single-Family Detached	4000+	Slab	3	1990s	0.00721	0.602911	0.342193	0.047687
Single-Family Detached	4000+	Slab	4+	1990s	0	0	0	1
Single-Family Detached	0-1499	Slab	1	2000s	0.136224	0	0	0.863776
Single-Family Detached	0-1499	Slab	2	2000s	0.136224	0	0	0.863776
Single-Family Detached	0-1499	Slab	3	2000s	0	0	0	1
Single-Family Detached	0-1499	Slab	4+	2000s	0	0	0	1
Single-Family Detached	1500-2499	Slab	1	2000s	0.057359	0.753987	0	0.188653
Single-Family Detached	1500-2499	Slab	2	2000s	0.057359	0.753987	0	0.188653
Single-Family Detached	1500-2499	Slab	3	2000s	0.057359	0.753987	0	0.188653
Single-Family Detached	1500-2499	Slab	4+	2000s	0	0	0	1
Single-Family Detached	2500-3999	Slab	1	2000s	0.039918	0.649167	0.234644	0.076271
Single-Family Detached	2500-3999	Slab	2	2000s	0.039918	0.649167	0.234644	0.076271
Single-Family Detached	2500-3999	Slab	3	2000s	0.039918	0.649167	0.234644	0.076271
Single-Family Detached	2500-3999	Slab	4+	2000s	0	0	0	1
Single-Family Detached	4000+	Slab	1	2000s	0.010732	0.44749	0.498077	0.0437
Single-Family Detached	4000+	Slab	2	2000s	0.010732	0.44749	0.498077	0.0437
Single-Family Detached	4000+	Slab	3	2000s	0.010732	0.44749	0.498077	0.0437
Single-Family Detached	4000+	Slab	4+	2000s	0	0	0	1
Single-Family Detached	0-1499	Slab	1	2010s	0.136224	0	0	0.863776
Single-Family Detached	0-1499	Slab	2	2010s	0.136224	0	0	0.863776
Single-Family Detached	0-1499	Slab	3	2010s	0	0	0	1
Single-Family Detached	0-1499	Slab	4+	2010s	0	0	0	1
Single-Family Detached	1500-2499	Slab	1	2010s	0.057359	0.753987	0	0.188653
Single-Family Detached	1500-2499	Slab	2	2010s	0.057359	0.753987	0	0.188653
Single-Family Detached	1500-2499	Slab	3	2010s	0.057359	0.753987	0	0.188653
Single-Family Detached	1500-2499	Slab	4+	2010s	0	0	0	1
Single-Family Detached	2500-3999	Slab	1	2010s	0.039918	0.649167	0.234644	0.076271
Single-Family Detached	2500-3999	Slab	2	2010s	0.039918	0.649167	0.234644	0.076271
Single-Family Detached	2500-3999	Slab	3	2010s	0.039918	0.649167	0.234644	0.076271
Single-Family Detached	2500-3999	Slab	4+	2010s	0	0	0	1
Single-Family Detached	4000+	Slab	1	2010s	0.010732	0.44749	0.498077	0.0437
Single-Family Detached	4000+	Slab	2	2010s	0.010732	0.44749	0.498077	0.0437
Single-Family Detached	4000+	Slab	3	2010s	0.010732	0.44749	0.498077	0.0437
Single-Family Detached	4000+	Slab	4+	2010s	0	0	0	1
Single-Family Detached	0-1499	Slab	1	<1940	0.075776	0	0	0.924224
Single-Family Detached	0-1499	Slab	2	<1940	0.075776	0	0	0.924224
Single-Family Detached	0-1499	Slab	3	<1940	0	0	0	1
Single-Family Detached	0-1499	Slab	4+	<1940	0	0	0	1
Single-Family Detached	1500-2499	Slab	1	<1940	0.065978	0.09478	0	0.839242
Single-Family Detached	1500-2499	Slab	2	<1940	0.065978	0.09478	0	0.839242
Single-Family Detached	1500-2499	Slab	3	<1940	0.065978	0.09478	0	0.839242
Single-Family Detached	1500-2499	Slab	4+	<1940	0	0	0	1
Single-Family Detached	2500-3999	Slab	1	<1940	0.046238	0.091001	0.008446	0.854315
Single-Family Detached	2500-3999	Slab	2	<1940	0.046238	0.091001	0.008446	0.854315
Single-Family Detached	2500-3999	Slab	3	<1940	0.046238	0.091001	0.008446	0.854315
Single-Family Detached	2500-3999	Slab	4+	<1940	0	0	0	1
Single-Family Detached	4000+	Slab	1	<1940	0.21222	0.194644	0.040975	0.552162
Single-Family Detached	4000+	Slab	2	<1940	0.21222	0.194644	0.040975	0.552162
Single-Family Detached	4000+	Slab	3	<1940	0.21222	0.194644	0.040975	0.552162
Single-Family Detached	4000+	Slab	4+	<1940	0	0	0	1
Mobile Home	0-1499	Unheated Basement	1	1940s	0	0	0	1
Mobile Home	0-1499	Unheated Basement	2	1940s	0	0	0	1
Mobile Home	0-1499	Unheated Basement	3	1940s	0	0	0	1
Mobile Home	0-1499	Unheated Basement	4+	1940s	0	0	0	1
Mobile Home	1500-2499	Unheated Basement	1	1940s	0	0	0	1
Mobile Home	1500-2499	Unheated Basement	2	1940s	0	0	0	1
Mobile Home	1500-2499	Unheated Basement	3	1940s	0	0	0	1
Mobile Home	1500-2499	Unheated Basement	4+	1940s	0	0	0	1
Mobile Home	2500-3999	Unheated Basement	1	1940s	0	0	0	1
Mobile Home	2500-3999	Unheated Basement	2	1940s	0	0	0	1
Mobile Home	2500-3999	Unheated Basement	3	1940s	0	0	0	1
Mobile Home	2500-3999	Unheated Basement	4+	1940s	0	0	0	1
Mobile Home	4000+	Unheated Basement	1	1940s	0	0	0	1
Mobile Home	4000+	Unheated Basement	2	1940s	0	0	0	1
Mobile Home	4000+	Unheated Basement	3	1940s	0	0	0	1
Mobile Home	4000+	Unheated Basement	4+	1940s	0	0	0	1
Mobile Home	0-1499	Unheated Basement	1	1950s	0	0	0	1
Mobile Home	0-1499	Unheated Basement	2	1950s	0	0	0	1
Mobile Home	0-1499	Unheated Basement	3	1950s	0	0	0	1
Mobile Home	0-1499	Unheated Basement	4+	1950s	0	0	0	1
Mobile Home	1500-2499	Unheated Basement	1	1950s	0	0	0	1
Mobile Home	1500-2499	Unheated Basement	2	1950s	0	0	0	1
Mobile Home	1500-2499	Unheated Basement	3	1950s	0	0	0	1
