Minute,Fraction
4032,0.465814
4033,0.465814
4042,0.452285
4043,0.452285
4052,0.468739
4053,0.468739
4061,0.59415
4071,0.656307
4646,0.495064
4647,0.495064
4656,0.670201
4666,0.411335
4667,0.411335
4675,0.88958
12063,0.387203
12064,0.387203
12073,0.600731
12083,0.648995
12093,0.398172
12094,0.398172
12103,0.472029
12112,0.703473
26794,0.751005
26804,0.540768
26805,0.540768
26814,0.506764
26815,0.506764
26824,0.63766
27159,0.398903
27160,0.398903
27169,0.547715
27178,0.445338
27179,0.445338
27188,0.615722
32772,0.592322
32781,0.821207
32791,0.465082
32801,0.300183
32802,0.300183
32820,0.513346
32830,0.627057
32839,0.712249
32849,0.451188
32850,0.451188
32859,0.4234
32860,0.4234
32861,0.4234
32869,0.456673
32915,0.700548
32925,0.42011
32926,0.42011
32935,0.38245
32936,0.38245
32945,0.350274
53188,0.702011
53198,0.459598
53208,0.54223
53209,0.54223
55647,0.810238
55657,0.404388
55658,0.404388
55667,0.510786
55677,0.44351
63857,0.756856
63867,0.680804
63877,0.358318
63878,0.358318
63887,0.610603
63897,0.505667
68450,0.601463
68460,0.506764
68461,0.506764
68470,0.421938
68480,0.545521
68869,0.665814
68879,0.665082
68889,0.581353
68899,0.430713
68900,0.430713
68908,0.595612
68918,0.643144
68919,0.643144
73092,0.472395
73093,0.472395
73102,0.434004
73112,0.239122
73113,0.239122
73122,0.412066
73123,0.412066
73131,0.729799
77382,0.500548
77383,0.500548
77392,0.439854
77393,0.439854
77394,0.439854
77401,0.529433
77411,0.435832
77421,0.52468
77422,0.52468
77431,0.448629
77432,0.448629
78595,0.508227
78605,0.497623
78615,0.423766
78616,0.423766
78624,0.418647
78625,0.418647
81879,0.840585
81889,0.5766
81899,0.502742
81900,0.502742
81908,0.708227
83584,0.612797
83585,0.612797
83594,0.730896
83604,0.435832
83605,0.435832
83614,0.508227
83615,0.508227
83623,0.563803
83633,0.544424
86120,0.628154
86129,0.819744
86139,0.594881
86149,0.640951
92670,0.355393
92679,0.797441
92689,0.479707
92699,0.425229
92700,0.425229
92709,0.325046
92710,0.325046
97800,0.62011
97809,0.687386
97819,0.663985
97829,0.284826
97830,0.284826
103414,0.522121
103415,0.522121
103424,0.427057
103425,0.427057
103434,0.52468
103443,0.650457
103453,0.567093
103463,0.504205
103464,0.504205
103473,0.598537
106206,0.514077
106216,0.523218
106226,0.48702
106227,0.48702
106236,0.522852
106328,0.44351
106329,0.44351
106338,0.595612
106347,0.543693
106348,0.543693
106357,0.589762
107209,0.443144
107210,0.443144
107218,0.565265
107228,0.552468
107238,0.488483
107248,0.439488
107249,0.439488
107258,0.59159
107862,0.677514
107872,0.384644
107873,0.384644
107882,0.542596
107892,0.722852
108700,0.456307
108709,0.468007
108710,0.468007
108719,0.607313
108729,0.413528
108730,0.413528
109174,0.54479
109184,0.461792
109185,0.461792
109194,0.392687
109195,0.392687
109204,0.431444
109205,0.431444
112029,0.655941
112039,0.514442
112040,0.514442
112048,0.624863
112058,0.533821
112068,0.538208
112069,0.538208
112078,0.510786
126063,0.528336
126073,0.398903
126083,0.484095
126084,0.484095
129300,0.45192
129301,0.45192
129310,0.334186
129311,0.334186
129320,0.659963
129321,0.659963
129330,0.514808
129331,0.514808
129339,0.472029
129340,0.472029
135001,0.578428
135002,0.578428
135010,0.397441
135020,0.377331
135030,0.575868
135040,0.568556
135041,0.568556
145053,0.66362
145063,0.45192
145073,0.576234
145083,0.450091
145092,0.53053
145093,0.53053
145102,0.513711
145112,0.401463
145113,0.401463
145122,0.813894
146803,0.40585
146812,0.46691
146822,0.567093
146823,0.567093
146832,0.594516
146842,0.541499
146843,0.541499
146852,0.387569
146853,0.387569
146861,0.357221
148844,0.38245
148845,0.38245
148854,0.6
148863,0.688848
148873,0.918099
154867,0.799634
154877,0.519561
156487,0.54479
156488,0.54479
156497,0.680439
156507,0.499817
156517,0.424863
156526,0.506399
156527,0.506399
156536,0.406581
156537,0.406581
167540,0.616088
167550,0.440219
167551,0.440219
167560,0.692505
167569,0.465814
167570,0.465814
167579,0.739671
171989,0.464351
171990,0.464351
171999,0.409506
172009,0.555393
172018,0.459232
172019,0.459232
176640,0.64936
176649,0.421572
176650,0.421572
176659,0.386472
176660,0.386472
176669,0.307495
176670,0.307495
176679,0.356124
176680,0.356124
177010,0.591956
177020,0.456307
177021,0.456307
177030,0.636197
181068,0.448629
181078,0.746618
181087,0.536746
181097,0.479707
181098,0.479707
181107,0.499452
181117,0.517367
184914,0.469835
184924,0.495064
184934,0.600366
184935,0.600366
184944,0.5883
184953,0.691773
195019,0.705667
195029,0.337477
195039,0.390859
195040,0.390859
195049,0.553199
195058,0.491408
195068,0.702742
205632,0.465814
205633,0.465814
205642,0.452285
205643,0.452285
205652,0.468739
205653,0.468739
205661,0.59415
205671,0.656307
206246,0.495064
206247,0.495064
206256,0.670201
206266,0.411335
206267,0.411335
206275,0.88958
215712,0.465814
215713,0.465814
215722,0.452285
215723,0.452285
215732,0.468739
215733,0.468739
215741,0.59415
215751,0.656307
216326,0.495064
216327,0.495064
216336,0.670201
216346,0.411335
216347,0.411335
216355,0.88958
225660,0.46106
225661,0.46106
225669,0.538208
225670,0.538208
225679,0.406947
225680,0.406947
225689,0.479707
225699,0.54479
238740,0.260695
238741,0.260695
238750,0.504936
238751,0.504936
238760,0.851188
238770,0.54479
238779,0.394516
250227,0.628154
250237,0.758684
250246,0.658501
257098,0.484095
257108,0.55064
257118,0.565631
257128,0.354662
257129,0.354662
257138,0.401828
257147,0.453382
257148,0.453382
263222,0.822669
263232,0.366362
263233,0.366362
263241,0.670567
263251,0.445338
263252,0.445338
265513,0.398537
265514,0.398537
265523,0.637294
265533,0.42596
265534,0.42596
265535,0.42596
265543,0.613894
265552,0.670201
265562,0.430713
265563,0.430713
265564,0.53894
265565,0.53894
265574,0.314442
265575,0.314442
265584,0.425594
265585,0.425594
265593,0.311152
267474,0.520658
267483,0.597075
267493,0.58245
267503,0.723218
267513,0.293967
267514,0.293967
274870,0.612431
274880,0.50128
274881,0.50128
274889,0.507495
274890,0.507495
274899,0.422303
275008,0.31042
275009,0.31042
275018,0.593419
275027,0.620841
275037,0.299452
275038,0.299452
287083,0.317002
287093,0.42596
287103,0.659232
287113,0.625229
287535,0.515539
287536,0.515539
287545,0.434004
287546,0.434004
287555,0.552468
287556,0.552468
289719,0.551005
289729,0.661426
289739,0.547715
289740,0.547715
289748,0.461426
289749,0.461426
289758,0.489945
289759,0.489945
289768,0.58245
294971,0.60585
294981,0.685192
294991,0.68117
295000,0.493236
295006,0.341499
295007,0.341499
295016,0.604022
295026,0.50128
297873,0.617916
297883,0.375503
297892,0.825594
297902,0.571481
298794,0.326143
298795,0.326143
298804,0.505302
298805,0.505302
298814,0.438391
298824,0.349543
298833,0.619744
298843,0.432907
298844,0.432907
307405,0.424132
307406,0.424132
307415,0.725046
307424,0.752468
307434,0.798172
311561,0.542596
311571,0.313711
311581,0.602559
311582,0.602559
311591,0.563071
311592,0.563071
311601,0.59415
311869,0.560878
311870,0.560878
311879,0.625229
311889,0.567459
311899,0.428885
316512,0.465814
316513,0.465814
316522,0.452285
316523,0.452285
316532,0.468739
316533,0.468739
316541,0.59415
316551,0.656307
317126,0.495064
317127,0.495064
317136,0.670201
317146,0.411335
317147,0.411335
317155,0.88958
326592,0.465814
326593,0.465814
326602,0.452285
326603,0.452285
326612,0.468739
326613,0.468739
326621,0.59415
326631,0.656307
327206,0.495064
327207,0.495064
327216,0.670201
327226,0.411335
327227,0.411335
327235,0.88958
333815,0.501645
333824,0.339671
333825,0.339671
333834,0.341865
333835,0.341865
333844,0.505302
333854,0.432176
333855,0.432176
333864,0.536015
333873,0.553199
333895,0.368921
333896,0.368921
333905,0.638026
333915,0.416453
333916,0.416453
333925,0.54808
333934,0.371115
333935,0.371115
333944,0.395247
340700,0.699817
340701,0.699817
340710,0.715905
340720,0.357221
340730,0.399634
340739,0.456307
340740,0.456307
340749,0.606947
342427,0.829616
342437,0.478611
342438,0.478611
342447,0.853016
342457,0.555027
342466,0.35649
342467,0.35649
342476,0.424863
355896,0.505667
355905,0.426691
355915,0.48117
355925,0.432907
355926,0.432907
357030,0.561974
357039,0.691042
357049,0.554662
357059,0.451188
357060,0.451188
357069,0.726143
360625,0.656673
360635,0.684826
360644,0.733821
360654,0.736015
360664,0.434004
360665,0.434004
361293,0.436197
361294,0.436197
361303,0.37989
361304,0.37989
361312,0.937112
361322,0.460695
361332,0.371846
361342,0.523949
374019,0.622669
374029,0.446069
374030,0.446069
374039,0.737477
374048,0.506399
374049,0.506399
374050,0.506399
375053,0.507495
375063,0.716636
375072,0.51042
375082,0.742962
383538,0.487386
383539,0.487386
383547,0.579525
383557,0.415722
383567,0.565996
383568,0.565996
383577,0.448629
383587,0.802194
385777,0.421572
385778,0.421572
385786,0.631079
385796,0.744059
385806,0.451554
385816,0.448995
393546,0.443144
393556,0.527605
393557,0.527605
393565,0.462157
393566,0.462157
393575,0.368556
393585,0.491408
393945,0.584278
393946,0.584278
393955,0.723218
393965,0.434004
393966,0.434004
393974,0.78574
393984,0.404022
393994,0.619013
394408,0.436563
394409,0.436563
394418,0.591225
394428,0.642048
394437,0.576234
395108,0.334186
395109,0.334186
395118,0.767093
395128,0.839122
395138,0.753931
395148,1
396454,0.444241
396455,0.444241
396463,0.593053
396473,0.522121
396483,0.693601
401349,0.737112
401358,0.393053
401368,0.4234
401369,0.4234
401378,0.632176
401388,0.590128
413028,0.564168
413038,0.860329
413048,0.44936
413049,0.44936
413058,0.752468
413067,0.540768
413068,0.540768
413077,0.634369
413109,0.625594
413119,0.745155
413128,0.547715
413138,0.67532
413148,0.496892
413149,0.496892
413158,0.648629
414577,0.651554
414587,0.667276
414596,0.520658
414606,0.561609
419138,0.297258
419139,0.297258
419148,0.41755
419149,0.41755
419158,0.5883
419168,0.685923
419177,0.493236
419178,0.493236
419187,0.530896
419197,0.73638
426990,0.488117
427000,0.467642
427010,0.776965
427020,0.420841
427029,0.435832
427030,0.435832
427039,0.39159
427040,0.39159
427049,0.441316
427050,0.441316
427059,0.563803
427060,0.563803
427411,0.440585
427421,0.421572
427422,0.421572
427430,0.470201
427431,0.470201
427440,0.471664
427441,0.471664
427450,0.463254
432046,0.652651
432056,0.559049
432066,0.532358
432076,0.490311
434699,0.6234
434709,0.636563
434719,0.670932
434729,0.676417
436151,0.360878
436152,0.360878
436161,0.368921
436162,0.368921
436171,0.581718
436181,0.674223
436191,0.541499
436192,0.541499
436200,0.643144
442046,0.777697
442055,0.469835
442065,0.46947
442075,0.384644
442076,0.384644
442085,0.549909
442095,0.546252
442096,0.546252
450024,0.489945
450033,0.650823
450043,0.470201
450053,0.414991
462057,0.571481
462066,0.674223
462076,0.459232
462086,0.877514
462096,0.364534
469453,0.55649
469463,0.400731
469464,0.400731
469472,0.692139
469482,0.619744
469492,0.411335
469493,0.411335
469502,0.597075
476325,0.527239
476326,0.527239
476335,0.503839
476336,0.503839
476345,0.545521
476346,0.545521
476354,0.614625
477873,0.414991
477874,0.414991
477883,0.53309
477884,0.53309
477892,0.468739
477902,0.427422
477912,0.903839
479214,0.456673
479223,0.464351
479233,0.727605
479243,0.486289
492300,0.466545
492310,0.433638
492319,0.680073
492329,0.450823
492330,0.450823
492339,0.432541
492349,0.424863
503883,0.44351
503884,0.44351
503893,0.53638
503903,0.409506
503904,0.409506
503912,0.639122
508032,0.465814
508033,0.465814
508042,0.452285
508043,0.452285
508052,0.468739
508053,0.468739
508061,0.59415
508071,0.656307
508646,0.495064
508647,0.495064
508656,0.670201
508666,0.411335
508667,0.411335
508675,0.88958
518112,0.465814
518113,0.465814
518122,0.452285
518123,0.452285
518132,0.468739
518133,0.468739
518141,0.59415
518151,0.656307
518726,0.495064
518727,0.495064
518736,0.670201
518746,0.411335
518747,0.411335
518755,0.88958
525254,0.639122
525263,0.601828
525273,0.59159
525283,0.377697
525284,0.377697
525293,0.750274
